105	37.8232	43.0048	30.5429	37.5273	39.5735	37.8024	40.814	44.1172	42.0724
106	34.0428	41.7459	28.0628	35.2246	36.5626	34.4365	38.1993	42.0708	39.1903
107	34.4686	43.0122	27.8535	35.4364	38.8158	31.4523	40.1332	43.8051	39.7207
108	37.9989	46.9653	30.1863	37.8967	42.4846	31.8552	43.8622	47.5027	42.8236
109	37.8794	46.8282	30.3155	37.3028	41.848	32.5521	43.2806	47.5247	43.2953
110	35.1518	44.493	29.7049	34.6056	39.6204	32.0397	40.1538	45.7694	41.7573
111	33.2167	41.3785	30.4704	32.8799	37.6289	32.0611	38.6322	44.5539	39.9153
112	31.8003	41.9097	32.5099	31.4066	36.966	32.1457	39.4742	43.5003	39.2818
113	31.5586	41.7782	34.8284	30.5483	36.1099	31.4537	40.8342	44.082	41.6423
114	32.7579	41.431	37.543	30.5831	37.2967	30.7618	42.2605	44.3331	43.3991
115	33.7861	42.6634	39.259	30.2011	38.2003	29.8981	42.8679	43.4039	43.0529
116	35.019	42.9624	38.1657	28.8446	37.075	29.5726	43.2028	42.468	41.8632
117	35.0743	43.7259	36.0606	28.9253	33.6003	29.3968	43.7089	43.1818	41.5736
118	41.4762	47.7299	42.4779	30.6486	38.4203	33.1483	49.7491	47.0289	45.9234
119	41.7278	46.2243	44.1139	31.8661	40.6558	30.1343	48.7754	44.1673	43.8973
120	43.1297	45.2486	44.4451	38.2477	43.3032	29.1754	47.9202	42.6897	44.339
121	43.478	44.5078	44.038	37.6994	41.5034	31.3371	47.065	41.2122	44.1962
122	41.7189	43.2012	43.3787	36.3018	39.0484	32.8179	46.6396	39.7705	42.6135
123	39.66	42.8513	42.5212	35.3713	38.5394	34.3692	46.4338	38.7339	42.2569
124	37.2675	43.6755	41.061	33.9693	39.3285	35.1011	46.228	38.1121	42.2542
125	34.7528	43.2967	39.3615	31.8664	39.5736	33.6628	44.7404	36.9438	40.5215
126	36.7053	44.3303	40.6865	33.7158	42.0126	34.6336	46.9742	37.8793	42.6959
127	40.4474	46.2284	43.0455	37.0193	44.1392	35.8246	48.2521	39.9731	45.453
128	41.8576	48.4259	43.9899	38.0379	44.7938	35.0402	48.3006	39.8692	45.4709
129	38.5738	44.2436	41.7667	36.5783	41.7333	31.8717	44.8352	37.5441	43.5964
130	36.1047	41.3906	36.5694	35.1421	38.7381	31.6207	44.3155	37.0698	44.3583
131	38.4095	44.6354	36.3614	36.3465	40.3805	35.5589	45.6971	40.3764	48.0323
132	38.0613	42.4426	36.1533	34.7638	39.5376	38.0219	45.1616	42.2204	48.6478
133	37.1609	39.7327	35.9427	31.8462	36.6961	37.2894	43.1427	41.9017	46.89
134	34.2744	35.3361	35.3813	29.4292	33.0219	34.9298	41.7564	40.6034	44.6874
135	31.8596	36.0421	35.7984	28.9265	32.98	33.489	41.0886	41.2188	42.8666
136	36.9863	42.7352	37.2454	31.7394	34.4368	38.1588	43.3389	44.7909	46.9238
137	39.4448	44.3233	36.5753	29.0131	32.7724	39.5607	42.6563	43.7625	49.8893
138	42.1114	46.3057	38.5893	26.4884	34.5906	39.8932	43.6983	42.7733	50.7976
139	43.3141	45.487	40.4984	31.6758	35.5927	39.5038	44.4028	42.7219	50.45
140	38.8736	45.0574	42.403	38.5376	36.8374	38.4547	43.5958	42.4373	50.1516
141	29.3063	45.0673	43.9913	41.3619	37.8486	37.2912	43.0985	42.443	50.118
142	31.1645	44.6616	43.7459	41.542	36.8815	36.0697	43.803	42.4333	50.1643
143	33.3521	43.7069	41.3679	39.2352	35.2979	32.5506	44.0134	41.3629	50.3928
144	35.0355	44.8535	39.9825	38.3869	34.6055	31.5288	44.2924	40.4355	51.6392
145	37.7292	45.8118	39.7845	37.7058	34.9969	31.0704	45.2291	40.2568	54.7932
146	36.9608	46.2064	39.5934	36.1288	35.1362	29.995	45.5689	40.0122	56.1243
147	35.2331	44.2779	39.3502	35.0324	34.1453	29.4384	46.1161	40.9736	53.3458
148	33.1471	40.4312	36.7898	31.9523	31.9977	29.9144	49.01	46.6081	48.3652
149	32.7784	35.8871	35.6021	30.7255	32.3288	33.631	46.6013	45.5568	45.5568
150	31.9506	34.2593	36.7673	31.7076	34.0307	39.1944	47.5283	46.1899	46.1899
151	27.9039	34.2046	36.738	31.3663	33.9322	43.4892	47.8254	46.2944	46.2944
152	25.2934	34.3158	36.2766	30.4174	33.312	41.95	47.6031	46.1933	46.1933
153	24.4198	35.8089	35.5963	29.1341	32.8189	41.3619	47.2261	45.335	45.335
154	24.6523	38.9542	34.916	28.2789	33.3476	40.9334	47.2211	45.0434	45.0434
155	25.0127	40.6018	34.0228	28.9593	39.3008	40.9103	47.2279	45.0544	45.0544
156	25.3731	41.4594	33.3312	31.203	42.7598	41.4637	47.118	45.1606	45.1606
157	25.7335	40.3523	33.4006	33.0361	42.9594	36.9645	47.2305	44.6461	44.6461
158	26.1247	40.0738	33.3802	32.4888	33.1849	34.0406	47.3436	44.8253	44.8253
159	27.0653	40.6453	33.8198	31.6427	32.7887	35.6273	48.0876	42.4665	44.6204
160	28.9247	42.5132	35.4389	32.5179	35.4077	38.531	50.7578	41.834	46.4501
161	27.7697	39.8405	32.7399	26.4131	31.4269	37.8004	48.5002	38.0273	46.8662
162	32.9106	43.5502	35.8735	28.5821	33.8299	47.7711	49.0834	39.2414	50.2041
163	35.0354	43.4228	37.3868	32.099	37.0194	47.8757	48.5732	41.4604	48.8838
164	35.0414	40.2763	36.9055	31.1837	38.2983	44.3907	46.1426	44.9602	44.9602
165	33.0393	38.5942	35.0892	28.6882	35.3338	35.4698	37.7103	37.6006	43.3613
166	30.733	35.9061	32.0223	28.6089	33.5062	32.3245	34.2709	33.6882	43.2354
167	28.257	33.9463	30.2418	28.509	32.6712	31.5135	34.2674	33.3009	43.7436
168	26.2765	34.5878	29.692	29.9857	32.3564	32.5414	34.9706	33.2404	44.5612
169	26.8319	35.4585	29.5966	31.1002	31.8566	33.8715	35.6738	33.7727	44.6718
170	28.2765	35.6047	29.9078	31.1683	32.5066	34.2986	36.4097	34.6561	45.2779
171	28.9624	34.6919	29.7065	31.6849	32.0168	34.7586	36.4623	35.4595	45.8146
172	28.9919	32.0989	30.0269	31.6374	32.1587	34.0481	36.057	36.0194	46.1715
173	28.3344	32.6936	30.1442	31.1969	32.3262	33.1203	35.8363	35.7123	46.2178
174	27.6769	34.0668	29.7183	30.7257	32.0343	33.3056	35.614	35.7222	46.969
175	27.2962	37.284	29.7109	30.5603	31.9424	34.072	35.9886	35.9846	48.1223
176	28.2241	39.2915	30.1922	31.0469	32.7137	35.2318	36.9549	37.1565	49.4219
177	31.2806	39.5566	31.7627	32.462	34.4378	37.1663	39.254	39.605	52.2747
178	34.6263	39.2587	34.1788	35.4454	37.7718	39.5347	43.2202	42.345	55.7312
179	37.9694	40.7386	36.7777	39.2205	42.0381	42.5063	46.1177	44.2438	58.3236
180	41.4195	41.7523	39.3907	40.7861	45.2315	43.1233	47.9433	44.6711	60.9633
181	45.0262	44.4117	39.8603	41.1268	46.6773	44.0032	49.9402	46.5986	61.3314
182	49.0531	48.3189	40.031	41.9874	47.0831	45.8435	51.8687	49.8841	60.7583
183	48.8256	49.2806	40.1208	42.4468	45.469	47.1649	52.682	52.8567	61.7869
184	47.7528	48.8003	40.2575	42.9266	45.0092	46.8843	52.9335	52.7939	60.9727
185	46.9548	49.8013	40.7043	43.4631	45.0092	46.9669	52.7576	51.1731	59.4654
186	47.3816	47.4926	41.895	43.5608	44.4576	47.5383	51.2321	50.3341	59.5675
187	45.9725	42.952	40.2914	42.0318	42.9033	45.7966	51.8808	49.4165	57.3087
188	44.8959	43.5671	41.0532	42.251	44.9946	45.7752	54.2844	50.4289	56.5831
189	46.0137	46.048	43.7477	42.8398	49.1042	46.4427	55.6158	52.2117	56.6509
190	46.5565	48.4066	46.0337	44.0538	53.4167	46.9754	56.4121	53.9545	56.7158
191	47.0904	50.4287	48.249	44.5573	57.3717	46.5634	56.3277	55.615	55.9009
192	47.5727	51.7133	50.3676	43.9128	55.7515	45.4439	52.6657	55.4786	53.7087
193	48.0023	52.5365	49.8536	42.4619	58.0871	44.3076	49.2775	53.3103	51.5445
194	49.5613	56.4051	49.5176	42.4177	53.6022	44.9966	48.2355	52.2776	52.1375
195	54.6089	62.9964	54.1039	46.6956	55.5593	49.0928	52.9318	54.1331	57.1127
196	58.2509	68.0716	57.4623	50.2833	56.8653	51.2702	57.2721	56.0288	60.2756
197	60.4156	70.7588	59.3211	52.3846	58.1153	52.0078	59.1901	57.8786	61.4252
198	62.0103	68.7843	59.9965	52.2653	59.4238	53.2538	61.1015	59.5528	61.2238
199	62.5433	66.9882	60.1762	51.5861	60.1174	54.1189	62.6972	60.656	60.3852
200	62.4153	66.1559	60.595	51.7434	59.2824	53.9453	63.0049	61.3202	59.4881
201	62.3494	65.0024	60.0042	50.9495	57.5368	53.0867	61.7366	61.1245	58.5807
202	61.1633	64.5371	59.1452	51.0046	56.0017	52.1227	59.1917	59.1393	57.4398
203	59.2361	61.6245	58.2734	51.4141	55.0746	51.0546	59.3187	56.9587	56.1845
204	57.309	60.6731	60.9022	51.246	52.9512	50.5029	70.14	64.6266	54.3932
205	62.1533	59.266	63.5894	54.2189	51.0016	49.6551	65.8603	64.2721	51.3813
206	59.8171	54.3769	59.7035	59.0288	56.6813	46.6022	61.856	60.0834	47.7286
