75	64.7941	NaN	73.7055	NaN	72.024	72.6405	71.6021	NaN	71.2828	NaN	70.5307	70.5307	71.9890
76	64.7467	NaN	73.5018	NaN	70.7031	73.3179	71.0894	NaN	69.937	NaN	69.5895	69.5895	71.6326
77	64.5981	NaN	71.8684	NaN	69.2066	72.4397	70.1585	NaN	69.1632	NaN	69.4122	69.4122	69.2713
78	64.0692	NaN	71.9321	NaN	69.2058	68.9988	68.2482	NaN	69.0051	NaN	67.1978	67.1978	67.2481
79	62.5838	NaN	64.6142	NaN	64.4254	64.0616	63.5621	NaN	64.5014	NaN	62.9421	62.9421	62.9941
80	61.2094	NaN	61.0431	NaN	59.3436	59.4164	59.1496	NaN	59.7863	NaN	58.8423	58.8423	58.6572
81	59.7451	NaN	57.736	NaN	57.885	62.5319	58.6804	NaN	57.0158	NaN	57.3404	57.3404	61.6398
82	31.0457	NaN	52.4597	NaN	78.6858	81.7839	89.8542	NaN	85.1678	NaN	86.8893	97.1315	115.8375
83	33.437	NaN	54.1684	NaN	80.5187	84.6465	92.0175	NaN	87.6846	NaN	89.1739	101.189	118.8124
84	36.1579	NaN	55.8898	NaN	81.6692	84.7711	93.5069	NaN	89.4926	NaN	90.7886	102.989	120.0875
85	38.0749	NaN	57.8404	NaN	83.8756	87.1279	94.3146	NaN	91.7822	NaN	92.3958	104.263	117.3565
86	39.6017	NaN	59.1538	NaN	85.1653	87.4482	95.555	NaN	93.2588	NaN	93.7381	104.815	122.2307
87	40.1721	NaN	59.7485	NaN	85.3954	86.7095	97.4925	NaN	94.8296	NaN	94.846	105.944	122.1306
88	40.386	NaN	59.5345	NaN	84.8852	87.3055	97.9185	NaN	95.1062	NaN	95.6087	105.675	124.0904
89	40.5369	NaN	58.1416	NaN	84.2207	85.5258	97.4995	NaN	94.7326	NaN	96.0831	106.483	123.2620
90	40.175	NaN	56.6823	NaN	83.7256	82.3291	97.1512	NaN	95.4653	NaN	95.7622	106.995	122.8295
91	39.7052	NaN	56.225	NaN	83.7213	81.5311	96.2477	NaN	96.0663	NaN	96.2785	106.656	126.2048
