80	NaN	NaN	45.6905	33.3638	34.895	36.7103	27.5475	29.0615	38.8648	36.9014	47.2289	47.229	47.229	40.8768
83	NaN	NaN	54.5098	42.0696	43.3518	42.6411	36.3647	38.7319	43.6935	41.6244	50.6543	50.8824	50.8824	46.5561
84	NaN	NaN	57.7422	46.1478	47.7517	45.0394	39.4639	39.232	47.2329	43.2905	53.4406	53.5211	53.5211	50.6264
85	NaN	NaN	60.0941	61.4934	51.159	47.7019	40.7532	41.7641	51.8133	46.9039	58.7069	58.7772	58.7772	55.6428
86	NaN	NaN	64.9959	65.3985	56.8	48.4427	41.1994	42.6892	63.7253	61.8357	62.5224	62.4521	62.4521	58.9861
87	NaN	NaN	68.1875	65.9139	58.0214	48.1353	41.7545	44.9849	62.0562	56.9174	63.6969	63.6537	63.6537	60.0419
88	NaN	NaN	58.0579	59.2512	57.2896	48.0604	41.215	40.5123	60.3872	59.4925	59.5658	59.5658	59.5658	59.6433
90	NaN	NaN	50.1097	51.4165	49.58	40.47	33.2001	34.376	54.1104	52.0955	52.1564	52.1564	52.1564	52.0582
91	NaN	NaN	52.9621	53.4623	48.7825	39.7623	33.9158	34.6547	57.5403	54.5711	54.5322	54.5322	54.5322	59.1120
92	NaN	NaN	63.4223	NaN	47.8765	36.9477	32.949	34.8323	58.4633	62.9661	63.1435	63.1328	63.1328	64.1622
94	NaN	NaN	92.4208	NaN	73.3738	63.5618	53.9774	61.8417	91.2191	95.4794	95.6024	95.5366	95.5366	96.6118
95	NaN	NaN	87.5659	NaN	65.9677	51.1674	41.3974	53.0471	83.6929	90.5942	85.1256	85.2297	85.2297	84.1094
96	NaN	NaN	89.1196	NaN	63.4089	47.7394	37.173	51.1299	79.8482	92.5	83.9731	92.5119	92.5119	90.3284
97	NaN	NaN	81.9607	NaN	65.1564	46.4133	37.2113	53.0276	82.0619	82.9918	82.8159	82.8464	82.8464	82.3573
98	NaN	NaN	87.3844	NaN	63.2037	46.0032	38.3115	56.6717	84.3451	84.2622	81.6572	81.6422	81.6422	80.8856
99	NaN	NaN	84.1254	NaN	64.4002	50.7004	42.0173	59.4524	81.2916	81.0509	80.6523	80.6871	80.6871	80.7124
100	NaN	NaN	85.6461	NaN	68.3837	56.8964	47.7085	63.4841	80.1982	80.1591	80.2691	80.2862	80.2862	79.7423
101	NaN	NaN	85.0967	NaN	77.7475	72.242	66.3557	73.5451	82.5248	82.5919	83.6328	83.5868	83.5868	82.8792
102	NaN	NaN	83.7038	NaN	77.2059	67.1414	69.7048	70.9796	84.2763	84.1696	84.2103	84.3712	84.3712	78.9277
103	NaN	NaN	87.419	81.7547	72.75	67.6916	64.7516	73.4125	80.8733	80.9634	80.7405	80.7594	80.7594	79.4239
104	NaN	NaN	89.392	81.7382	71.8063	68.5729	63.3016	75.8524	81.2402	81.3138	81.1766	81.2155	81.2155	80.8718
