63	NaN	NaN	NaN	NaN	NaN	88.8188	89.4517	NaN	99.0458	99.3543	NaN	101.661	98.6499	99.4933	95.8579
64	NaN	NaN	NaN	NaN	NaN	87.0958	89.557	NaN	95.4964	98.2772	NaN	97.1738	97.5676	97.6342	95.5384
65	NaN	NaN	NaN	NaN	NaN	85.6174	88.3676	NaN	91.7936	96.9252	NaN	97.2638	95.1489	94.8436	93.6578
66	NaN	NaN	NaN	NaN	NaN	83.9987	85.0346	NaN	96.1716	96.5698	NaN	97.608	92.7288	92.9933	93.0531
67	NaN	NaN	NaN	NaN	NaN	83.2154	86.3016	NaN	96.4355	97.3881	NaN	98.6919	91.1344	89.6742	91.6167
68	NaN	NaN	NaN	NaN	NaN	83.5413	84.6387	NaN	94.8796	95.1723	NaN	95.7699	89.4399	86.0157	87.0174
69	NaN	NaN	NaN	NaN	NaN	83.8243	87.6832	NaN	92.446	93.0589	NaN	94.1652	93.4817	86.8333	93.3912
70	NaN	NaN	NaN	NaN	NaN	84.4375	82.9874	NaN	92.199	93.354	NaN	94.7675	90.7315	91.4518	100.5383
71	NaN	NaN	NaN	NaN	NaN	81.5565	83.7036	NaN	89.137	94.2812	NaN	95.1492	89.6317	92.7685	102.0822
72	NaN	NaN	NaN	NaN	NaN	82.6742	84.5465	NaN	88.9717	95.2083	NaN	93.828	88.0582	92.3947	91.2469
73	NaN	NaN	NaN	NaN	NaN	85.2585	84.4126	NaN	88.0349	93.1947	NaN	93.5736	88.2592	89.3562	90.3896
74	NaN	NaN	NaN	NaN	NaN	85.8824	83.3066	NaN	87.7684	90.9652	NaN	91.2679	87.8889	84.8424	84.6639
75	NaN	NaN	NaN	NaN	NaN	85.8254	83.8065	NaN	86.7657	91.9512	NaN	92.1257	88.6771	88.1303	86.8128
76	NaN	NaN	NaN	NaN	NaN	82.5713	83.8322	NaN	85.8241	89.1852	NaN	91.5268	86.2784	86.0086	98.2448
77	NaN	NaN	NaN	NaN	NaN	87.4235	91.0321	NaN	90.1046	89.2368	NaN	92.4305	89.5638	89.544	89.6140
78	NaN	NaN	NaN	NaN	NaN	94.4596	96.3441	NaN	90.1373	91.1201	NaN	89.0269	92.2386	92.0909	90.0980
79	NaN	NaN	NaN	NaN	NaN	103.253	99.2308	NaN	93.7625	93.4377	NaN	94.3639	95.0743	94.6075	93.4401
80	NaN	NaN	NaN	NaN	NaN	99.9071	105.471	NaN	94.9148	95.9574	NaN	95.2014	98.3061	96.7047	95.3560
81	NaN	NaN	NaN	NaN	NaN	98.4197	105.087	NaN	101.598	102.013	NaN	101.5	101.061	99.1417	98.6887
82	NaN	NaN	NaN	NaN	NaN	98.4154	102.062	NaN	100.161	102.002	NaN	100.881	100.729	100.006	99.1065
83	NaN	NaN	NaN	NaN	NaN	97.0176	102.795	NaN	94.3674	99.5378	NaN	99.5996	97.6998	97.3854	99.1549
84	NaN	NaN	NaN	NaN	NaN	93.2254	98.9962	NaN	90.4469	96.971	NaN	99.7747	94.6443	94.8699	95.3006
85	NaN	NaN	NaN	NaN	NaN	84.2088	82.7203	NaN	74.543	NaN	81.3139	83.0628	88.6436	87.8695	NaN
86	NaN	NaN	NaN	NaN	NaN	91.4607	83.209	NaN	70.1498	NaN	80.3823	81.1757	79.9519	77.9511	NaN
87	NaN	NaN	NaN	NaN	NaN	88.7227	81.6276	NaN	79.319	NaN	86.5892	86.6067	77.1722	75.4746	NaN
88	NaN	NaN	NaN	NaN	NaN	88.7019	81.9265	NaN	84.8563	NaN	86.9151	86.8228	76.7948	75.3818	NaN
89	NaN	NaN	NaN	NaN	NaN	88.4818	81.3171	NaN	85.5323	NaN	88.4925	88.476	76.4179	75.6105	NaN
90	NaN	95.1	NaN	NaN	NaN	87.048	82.2359	NaN	85.9879	NaN	87.2476	88.9065	76.809	76.4467	NaN
91	NaN	96.206	NaN	NaN	NaN	87.9552	81.6093	NaN	87.1755	NaN	91.9586	91.3673	83.2869	76.2104	NaN
92	NaN	96.6449	NaN	NaN	NaN	86.2	82.2054	NaN	82.8652	NaN	86.635	87.6532	86.2568	76.649	NaN
93	NaN	97.0837	NaN	NaN	NaN	87.5078	81.8763	NaN	82.6637	NaN	87.1304	87.3468	82.9997	78.0264	NaN
94	NaN	97.2096	NaN	NaN	NaN	90.7326	82.7528	NaN	85.0893	NaN	87.2499	87.1462	83.3071	80.876	NaN
95	NaN	97.5587	NaN	NaN	NaN	88.8637	84.067	NaN	87.4318	NaN	88.5821	86.0703	88.3696	84.5111	NaN
96	NaN	99.08	NaN	NaN	NaN	90.0805	82.6499	NaN	90.314	NaN	91.3043	90.8396	90.4931	88.3378	NaN
97	NaN	107.302	NaN	NaN	NaN	92.3787	83.9549	NaN	91.2563	NaN	92.064	93.0718	90.3527	90.3507	NaN
98	NaN	116.48	NaN	NaN	NaN	93.3598	83.8729	NaN	89.3059	NaN	91.7285	92.7598	90.6648	86.2432	NaN
99	NaN	119.96	NaN	NaN	NaN	93.0177	83.7429	NaN	89.8308	NaN	89.7393	90.2771	88.9811	79.4397	NaN
100	NaN	120.891	NaN	NaN	NaN	92.9887	84.1634	NaN	90.4114	NaN	91.719	90.5209	89.5496	74.5973	NaN
101	NaN	120.809	NaN	NaN	NaN	89.8544	83.7989	NaN	88.8262	NaN	89.5424	90.3743	89.8551	72.1397	NaN
102	NaN	119.754	NaN	NaN	NaN	92.8041	84.2945	NaN	88.0756	NaN	87.2971	87.8001	88.3275	70.811	NaN
103	NaN	116.148	NaN	NaN	NaN	87.8923	82.4747	NaN	85.8557	NaN	86.057	83.5383	85.242	70.8409	NaN
104	NaN	113.837	NaN	NaN	NaN	83.959	80.0349	NaN	83.465	NaN	82.7986	80.4968	80.2577	71.0749	NaN
105	NaN	109.125	NaN	NaN	NaN	91.3204	84.242	NaN	85.6283	NaN	85.4455	85.5805	85.0461	71.4932	NaN
106	NaN	100.459	NaN	NaN	NaN	90.4793	92.1975	NaN	92.1691	NaN	92.3574	91.0097	91.9173	70.0443	NaN
107	NaN	93.9366	NaN	NaN	NaN	88.3824	88.4867	NaN	90.9841	NaN	87.8974	87.2694	89.4026	69.0697	NaN
108	NaN	90.9185	NaN	NaN	NaN	90.1204	88.2247	NaN	87.6577	NaN	88.7013	84.8285	86.3403	70.1054	NaN
109	NaN	93.0148	NaN	NaN	NaN	89.654	87.8482	NaN	85.4488	NaN	87.039	85.7088	85.5574	81.9992	NaN
110	NaN	95.0485	NaN	NaN	NaN	89.7913	87.6614	NaN	88.2581	NaN	89.0118	87.5719	87.7303	83.8333	NaN
111	NaN	97.7816	NaN	NaN	NaN	91.8076	89.6787	NaN	88.8233	NaN	90.2701	88.5994	89.7058	79.4796	NaN
112	NaN	100.049	NaN	NaN	NaN	102.041	87.6376	NaN	87.7928	NaN	90.0404	88.9151	89.4538	74.9892	NaN
113	NaN	101.842	NaN	NaN	NaN	103.074	85.863	NaN	87.1893	NaN	88.3754	85.9705	85.8827	73.4741	NaN
114	NaN	101.098	NaN	NaN	NaN	97.6897	84.8203	NaN	85.6635	NaN	87.9499	88.3586	90.1648	73.9895	NaN
115	NaN	99.5111	NaN	NaN	NaN	89.8258	87.1275	NaN	88.1422	NaN	88.0067	89.6464	89.8872	81.0043	NaN
116	NaN	97.22	NaN	NaN	NaN	88.9665	87.153	NaN	87.8278	NaN	88.0518	88.5981	88.5455	79.038	NaN
117	NaN	95.7603	NaN	NaN	NaN	84.506	83.0782	NaN	88.6309	NaN	87.8905	87.161	88.8761	76.5837	NaN
118	NaN	93.4128	NaN	NaN	NaN	85.9078	82.744	NaN	87.2343	NaN	85.7383	87.0685	86.874	78.1777	NaN
119	NaN	93.1847	NaN	NaN	NaN	86.4222	83.2586	NaN	85.2839	NaN	83.7694	84.286	83.5319	78.2481	NaN
120	NaN	93.4653	NaN	NaN	NaN	87.8242	84.6111	NaN	85.6459	NaN	85.8363	83.76	84.3473	78.9678	NaN
121	NaN	93.653	NaN	NaN	NaN	85.4433	82.0263	NaN	85.9766	NaN	83.9799	83.7499	84.5314	80.0276	NaN
122	NaN	93.9172	NaN	NaN	NaN	85.7164	81.9329	NaN	86.0264	NaN	85.7751	84.5019	87.1004	81.0932	NaN
123	NaN	95.2006	NaN	NaN	84.4925	86.3766	82.3346	NaN	87.0118	NaN	85.4404	85.673	86.9609	82.1972	NaN
124	NaN	95.9476	NaN	NaN	85.8153	86.0369	83.7097	NaN	89.0798	NaN	88.1546	87.0963	88.5414	83.3918	NaN
125	NaN	98.8488	NaN	NaN	94.1147	89.2751	86.8104	NaN	93.007	NaN	93.69	90.7114	91.0517	85.5173	NaN
126	NaN	96.3731	NaN	NaN	94.8352	94.0501	94.7487	NaN	96.4178	NaN	93.2404	91.6877	92.857	86.8619	NaN
